,UUID,UID,RECEIVED TIME,RSSI,DISTANCE(m),APP STATUS,BATTERY,UID_new
578,593_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:49,-83.0,12.6,Foreground,0.85,168.0
579,593_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:49,-88.0,23.0,Foreground,0.85,162.0
580,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:49,-66.0,1.2,Foreground,0.85,146.0
581,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:49,-71.0,2.0,Foreground,0.85,148.0
582,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:49,-69.0,2.1,Foreground,0.85,150.0
583,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:49,-84.0,11.9,Foreground,0.85,170.0
584,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:49,-87.0,12.1,Foreground,0.85,168.0
585,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:49,-85.0,12.4,Foreground,0.85,154.0
586,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:49,-85.0,12.9,Foreground,0.85,166.0
587,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:49,-92.0,17.6,Foreground,0.85,156.0
588,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:49,-86.0,19.0,Foreground,0.85,152.0
589,516_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:49,-88.0,22.9,Foreground,0.85,162.0
590,245_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:49,-89.0,11.9,Foreground,0.85,170.0
591,245_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:49,-90.0,19.5,Foreground,0.85,156.0
592,820_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:50,-69.0,1.4,Foreground,0.85,146.0
593,820_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:50,-82.0,9.8,Foreground,0.85,166.0
594,820_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:50,-91.0,29.0,Foreground,0.85,160.0
595,176_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:50,-72.0,2.2,Foreground,0.85,148.0
596,176_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:50,-83.0,11.9,Foreground,0.85,154.0
597,176_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:50,-83.0,12.3,Foreground,0.85,168.0
598,176_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:50,-88.0,22.0,Foreground,0.85,162.0
599,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:50,-64.0,1.1,Foreground,0.85,146.0
600,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:50,-67.0,1.8,Foreground,0.85,150.0
601,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:50,-70.0,2.0,Foreground,0.85,148.0
602,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:50,-84.0,11.8,Foreground,0.85,170.0
603,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:50,-84.0,12.7,Foreground,0.85,166.0
604,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:50,-89.0,14.1,Foreground,0.85,168.0
605,547_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:50,-90.0,19.4,Foreground,0.85,152.0
606,118_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:50,-66.0,1.7,Foreground,0.85,150.0
607,52_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:51,-69.0,1.5,Foreground,0.85,146.0
608,52_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:51,-84.0,10.1,Foreground,0.85,166.0
609,52_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:51,-89.0,27.9,Foreground,0.85,160.0
610,51_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:51,-71.0,2.2,Foreground,0.85,148.0
611,51_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:51,-83.0,11.6,Foreground,0.85,154.0
612,51_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:51,-87.0,12.6,Foreground,0.85,168.0
613,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:51,-64.0,1.0,Foreground,0.85,146.0
614,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:51,-70.0,1.8,Foreground,0.85,150.0
615,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:51,-69.0,1.9,Foreground,0.85,148.0
616,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:51,-89.0,12.5,Foreground,0.85,170.0
617,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:51,-85.0,12.7,Foreground,0.85,166.0
618,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:51,-92.0,15.4,Foreground,0.85,154.0
619,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:51,-89.0,19.6,Foreground,0.85,152.0
620,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:51,-91.0,23.5,Foreground,0.85,162.0
621,523_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:51,-88.0,29.0,Foreground,0.85,160.0
622,86_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:51,-67.0,1.5,Foreground,0.85,150.0
623,86_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:51,-89.0,12.6,Foreground,0.85,170.0
624,86_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:51,-93.0,20.3,Foreground,0.85,156.0
625,95_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:52,-71.0,1.6,Foreground,0.85,146.0
626,95_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:52,-84.0,10.2,Foreground,0.85,166.0
627,95_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:52,-85.0,17.8,Foreground,0.85,152.0
628,95_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:52,-92.0,28.2,Foreground,0.85,160.0
629,601_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:52,-68.0,1.9,Foreground,0.85,148.0
630,601_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:52,-86.0,12.0,Foreground,0.85,154.0
631,601_B28E7807-3517-4048-90CD-29E4826AE511,169.0,2021-08-24 11:52:52,-87.0,13.0,Foreground,0.85,168.0
632,601_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:52,-93.0,23.6,Foreground,0.85,162.0
633,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:52,-67.0,1.1,Foreground,0.85,146.0
634,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:52,-69.0,1.8,Foreground,0.85,150.0
635,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:52,-69.0,1.8,Foreground,0.85,148.0
636,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:52,-82.0,12.2,Foreground,0.85,168.0
637,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:52,-84.0,12.5,Foreground,0.85,166.0
638,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:52,-87.0,12.8,Foreground,0.85,170.0
639,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:52,-87.0,17.5,Foreground,0.85,156.0
640,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:52,-92.0,17.9,Foreground,0.85,154.0
641,564_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:52,-91.0,20.1,Foreground,0.85,152.0
642,920_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:52,-66.0,1.4,Foreground,0.85,150.0
643,920_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:52,-89.0,13.4,Foreground,0.85,170.0
644,437_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:53,-71.0,1.8,Foreground,0.85,146.0
645,437_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:53,-85.0,10.6,Foreground,0.85,166.0
646,437_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:53,-85.0,16.2,Foreground,0.85,152.0
647,437_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:53,-92.0,28.6,Foreground,0.85,160.0
648,395_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:53,-66.0,1.6,Foreground,0.85,148.0
649,395_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:53,-86.0,12.3,Foreground,0.85,154.0
650,395_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:53,-94.0,25.5,Foreground,0.85,162.0
651,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:53,-71.0,1.3,Foreground,0.85,146.0
652,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:53,-68.0,1.7,Foreground,0.85,148.0
653,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:53,-69.0,1.7,Foreground,0.85,150.0
654,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:53,-80.0,11.4,Foreground,0.85,166.0
655,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:53,-85.0,12.4,Foreground,0.85,168.0
656,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:53,-84.0,12.6,Foreground,0.85,170.0
657,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:53,-85.0,16.5,Foreground,0.85,156.0
658,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:53,-90.0,19.0,Foreground,0.85,154.0
659,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:53,-92.0,20.8,Foreground,0.85,152.0
660,957_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:53,-93.0,35.8,Foreground,0.85,164.0
661,831_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:53,-66.0,1.3,Foreground,0.85,150.0
662,831_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:53,-86.0,19.5,Foreground,0.85,156.0
663,502_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:54,-80.0,2.2,Foreground,0.85,146.0
664,502_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:54,-85.0,10.8,Foreground,0.85,166.0
665,502_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:54,-86.0,15.8,Foreground,0.85,152.0
666,689_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:54,-66.0,1.5,Foreground,0.85,148.0
667,839_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:54,-72.0,1.5,Foreground,0.85,146.0
668,839_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:54,-69.0,1.7,Foreground,0.85,150.0
669,839_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:54,-72.0,1.9,Foreground,0.85,148.0
670,839_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:54,-80.0,10.5,Foreground,0.85,166.0
671,839_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:54,-86.0,16.2,Foreground,0.85,156.0
672,839_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:54,-87.0,18.5,Foreground,0.85,154.0
673,729_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:54,-68.0,1.3,Foreground,0.85,150.0
674,729_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:54,-92.0,14.6,Foreground,0.85,170.0
675,729_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:54,-86.0,18.7,Foreground,0.85,156.0
676,431_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:55,-67.0,1.9,Foreground,0.85,146.0
677,431_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:55,-78.0,9.5,Foreground,0.85,166.0
678,888_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:55,-67.0,1.4,Foreground,0.85,148.0
679,888_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:55,-93.0,26.7,Foreground,0.85,162.0
680,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:55,-70.0,1.8,Foreground,0.85,150.0
681,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:55,-74.0,1.8,Foreground,0.85,146.0
682,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:55,-70.0,1.9,Foreground,0.85,148.0
683,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:55,-84.0,10.6,Foreground,0.85,166.0
684,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:55,-85.0,12.7,Foreground,0.85,170.0
685,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:55,-82.0,15.7,Foreground,0.85,154.0
686,9_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:52:55,-92.0,29.3,Foreground,0.85,160.0
687,169_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:55,-69.0,1.4,Foreground,0.85,150.0
688,169_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:55,-86.0,14.6,Foreground,0.85,170.0
689,169_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:52:55,-93.0,35.9,Foreground,0.85,164.0
690,149_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:56,-66.0,1.6,Foreground,0.85,146.0
691,149_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:56,-78.0,8.6,Foreground,0.85,166.0
692,592_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:56,-67.0,1.4,Foreground,0.85,148.0
693,592_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:56,-89.0,13.0,Foreground,0.85,154.0
694,592_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:56,-93.0,27.8,Foreground,0.85,162.0
695,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:56,-65.0,1.5,Foreground,0.85,148.0
696,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:56,-69.0,1.8,Foreground,0.85,146.0
697,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:56,-70.0,1.8,Foreground,0.85,150.0
698,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:56,-84.0,10.7,Foreground,0.85,166.0
699,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:56,-86.0,12.8,Foreground,0.85,168.0
700,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:56,-86.0,12.9,Foreground,0.85,170.0
701,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:56,-82.0,14.1,Foreground,0.85,154.0
702,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:56,-83.0,14.9,Foreground,0.85,156.0
703,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:56,-90.0,21.1,Foreground,0.85,152.0
704,397_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:56,-95.0,37.4,Foreground,0.85,164.0
705,663_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:56,-68.0,1.4,Foreground,0.85,150.0
706,663_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:56,-84.0,17.3,Foreground,0.85,156.0
707,663_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:52:56,-93.0,35.9,Foreground,0.85,164.0
708,84_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:57,-68.0,1.6,Foreground,0.85,146.0
709,84_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:57,-86.0,9.1,Foreground,0.85,166.0
710,84_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:57,-93.0,17.6,Foreground,0.85,152.0
711,84_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,161.0,2021-08-24 11:52:57,-91.0,29.9,Foreground,0.85,160.0
712,512_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:57,-66.0,1.3,Foreground,0.85,148.0
713,512_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:52:57,-89.0,14.2,Foreground,0.85,154.0
714,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:57,-66.0,1.4,Foreground,0.85,148.0
715,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:57,-69.0,1.7,Foreground,0.85,146.0
716,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:57,-71.0,1.9,Foreground,0.85,150.0
717,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:57,-83.0,10.6,Foreground,0.85,166.0
718,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:57,-87.0,13.6,Foreground,0.85,168.0
719,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:57,-90.0,13.8,Foreground,0.85,170.0
720,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:57,-83.0,13.9,Foreground,0.85,156.0
721,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:52:57,-93.0,24.8,Foreground,0.85,162.0
722,70_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:57,-93.0,37.1,Foreground,0.85,164.0
723,895_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:57,-66.0,1.3,Foreground,0.85,150.0
724,895_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,157.0,2021-08-24 11:52:57,-84.0,16.1,Foreground,0.85,156.0
725,443_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:58,-67.0,1.5,Foreground,0.85,146.0
726,443_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:52:58,-88.0,9.7,Foreground,0.85,166.0
727,443_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:58,-84.0,15.8,Foreground,0.85,152.0
728,537_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:58,-64.0,1.1,Foreground,0.85,148.0
729,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:58,-64.0,1.2,Foreground,0.85,148.0
730,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:58,-68.0,1.7,Foreground,0.85,146.0
731,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:58,-67.0,1.7,Foreground,0.85,150.0
732,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:52:58,-83.0,10.5,Foreground,0.85,166.0
733,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:58,-82.0,12.9,Foreground,0.85,170.0
734,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:58,-86.0,13.8,Foreground,0.85,168.0
735,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:58,-85.0,13.9,Foreground,0.85,154.0
736,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:58,-88.0,14.4,Foreground,0.85,156.0
737,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,152.0,2021-08-24 11:52:58,-92.0,22.2,Foreground,0.85,152.0
738,921_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,164.0,2021-08-24 11:52:58,-90.0,34.3,Foreground,0.85,164.0
739,461_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:58,-66.0,1.3,Foreground,0.85,150.0
740,461_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:58,-82.0,13.3,Foreground,0.85,170.0
741,992_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:52:59,-67.0,1.4,Foreground,0.85,146.0
742,992_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:52:59,-85.0,15.2,Foreground,0.85,152.0
743,522_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:52:59,-64.0,1.0,Foreground,0.85,148.0
744,522_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:52:59,-93.0,28.7,Foreground,0.85,162.0
745,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:52:59,-69.0,1.3,Foreground,0.85,148.0
746,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:52:59,-66.0,1.5,Foreground,0.85,150.0
747,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:52:59,-67.0,1.5,Foreground,0.85,146.0
748,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,170.0,2021-08-24 11:52:59,-82.0,12.2,Foreground,0.85,170.0
749,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:52:59,-84.0,13.4,Foreground,0.85,154.0
750,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:52:59,-87.0,14.2,Foreground,0.85,168.0
751,57_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,156.0,2021-08-24 11:52:59,-89.0,15.1,Foreground,0.85,156.0
752,613_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:52:59,-66.0,1.2,Foreground,0.85,150.0
753,613_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:52:59,-88.0,14.2,Foreground,0.85,170.0
754,613_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,165.0,2021-08-24 11:52:59,-89.0,32.0,Foreground,0.85,164.0
755,528_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,147.0,2021-08-24 11:53:00,-67.0,1.4,Foreground,0.85,146.0
756,528_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,167.0,2021-08-24 11:53:00,-89.0,10.5,Foreground,0.85,166.0
757,528_79168CDD-F79A-40DD-A8B8-945F7C0F11C7,153.0,2021-08-24 11:53:00,-86.0,15.1,Foreground,0.85,152.0
758,37_B28E7807-3517-4048-90CD-29E4826AE511,149.0,2021-08-24 11:53:00,-63.0,0.9,Foreground,0.85,148.0
759,37_B28E7807-3517-4048-90CD-29E4826AE511,155.0,2021-08-24 11:53:00,-85.0,13.9,Foreground,0.85,154.0
760,37_B28E7807-3517-4048-90CD-29E4826AE511,163.0,2021-08-24 11:53:00,-93.0,29.7,Foreground,0.85,162.0
761,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,148.0,2021-08-24 11:53:00,-63.0,1.1,Foreground,0.85,148.0
762,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,150.0,2021-08-24 11:53:00,-66.0,1.4,Foreground,0.85,150.0
763,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,146.0,2021-08-24 11:53:00,-71.0,1.7,Foreground,0.85,146.0
764,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,166.0,2021-08-24 11:53:00,-86.0,10.9,Foreground,0.85,166.0
765,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,154.0,2021-08-24 11:53:00,-86.0,13.6,Foreground,0.85,154.0
766,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,168.0,2021-08-24 11:53:00,-86.0,14.3,Foreground,0.85,168.0
767,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,162.0,2021-08-24 11:53:00,-90.0,24.7,Foreground,0.85,162.0
768,82_DB983EA6-33C3-4EB3-8C58-BB61B2C880CF,160.0,2021-08-24 11:53:00,-92.0,29.7,Foreground,0.85,160.0
769,672_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,151.0,2021-08-24 11:53:00,-67.0,1.2,Foreground,0.85,150.0
770,672_E70CE80A-F0E3-4B6D-96D3-BE5540BD9CDB,171.0,2021-08-24 11:53:00,-89.0,15.2,Foreground,0.85,170.0
